global_step,env,seed,seed_index,return,length,makespan,mean_flow_time,total_flow_time,jobs_exited,deadlock,timed_out,truncated
564736,2,8296126,368,-112.35632031250009,223,8955.0166015625,610.3822487113403,177621.234375,291.0,False,False,True
565220,0,1769389,366,-23.700828125000008,288,11349.255859375,547.5617656657963,209716.15625,383.0,False,False,False
565420,3,10068175,359,-84.12062500000002,237,9405.0166015625,605.0796058006536,185154.359375,306.0,False,False,True
565804,1,5025357,369,-142.11156445312497,346,7750.01708984375,525.4677533436214,127688.6640625,243.0,False,False,True
566172,2,8023845,369,-32.17056738281249,359,5450.01806640625,227.93878264925374,30543.796875,134.0,False,False,True
566576,3,5789891,360,-24.84509374999999,289,11349.115234375,565.4643847911227,216572.859375,383.0,False,False,False
566644,0,11245071,367,-31.17083886718749,356,5450.01806640625,221.46140391791045,29675.828125,134.0,False,False,True
567084,1,13745626,370,-32.11176562500002,320,11255.015625,554.678125,210777.6875,380.0,False,False,True
567492,2,6991599,370,-124.87032421875001,330,7300.01708984375,452.2934375,101766.0234375,225.0,False,False,True
567528,0,807122,368,-114.77839062500004,221,8955.0166015625,598.1404639175257,174058.875,291.0,False,False,True
568016,3,12058073,361,-30.778660156249984,360,5450.01806640625,218.55244286380596,29286.02734375,134.0,False,False,True
568516,1,15301073,371,-30.787559570312496,358,5450.01806640625,220.18472222222223,29724.9375,135.0,False,False,True
568692,0,11992163,369,-140.2900234374999,291,8500.0166015625,637.1321543040293,173937.078125,273.0,False,False,True
568772,2,6776432,371,-31.640640624999982,320,11255.015625,562.2710257255936,213100.71875,379.0,False,False,True
569436,3,8400930,362,-31.22393164062499,355,5450.01806640625,222.00574363425926,29970.775390625,135.0,False,False,True
569792,1,16300834,372,-32.6915625,319,11255.015625,555.1226500659631,210391.484375,379.0,False,False,True
570024,0,13773809,370,-124.89454882812502,333,7300.01708984375,399.4626777251185,84286.625,211.0,False,False,True
570160,2,9123553,372,-149.75902539062494,347,7750.01708984375,546.2620619769874,130556.6328125,239.0,False,False,True
570812,3,10476327,363,-140.35834375000002,344,7750.01708984375,524.7900470020326,129098.3515625,246.0,False,False,True
570880,2,11552300,373,-9.437015014648443,180,3150.018798828125,166.53111530172413,9658.8046875,58.0,False,False,True
570916,0,2811012,371,-113.7926874999999,223,8955.0166015625,615.7216930650685,179790.734375,292.0,False,False,True
570952,1,6711220,373,-142.05709374999992,290,8050.0166015625,616.3245418233083,163942.328125,266.0,False,False,True
571764,3,7088119,364,-89.82407812500001,238,9405.0166015625,630.6484888980264,191717.140625,304.0,False,False,True
571920,1,4078666,374,-94.46650781249993,242,9405.0166015625,635.2454918032787,193749.875,305.0,False,False,True
572096,0,11418127,372,-141.9024140625,295,8050.0166015625,620.1161889097745,164950.90625,266.0,False,False,True
572264,2,72312,374,-143.84590624999998,346,7750.01708984375,532.138415727459,129841.7734375,244.0,False,False,True
572720,3,6392753,365,-89.57231250000004,239,9405.0166015625,624.144685444079,189739.984375,304.0,False,False,True
572820,0,6642394,373,-9.283934936523444,181,3150.018798828125,167.90887044270832,10074.5322265625,60.0,False,False,True
572872,1,7898441,375,-85.77186718750002,238,9405.0166015625,612.0962685032895,186077.265625,304.0,False,False,True
573440,2,16067898,375,-135.01183203124992,294,8500.0166015625,616.4608516483516,168293.8125,273.0,False,False,True
573780,0,14989449,374,-85.00286718750002,240,9405.0166015625,611.1268892973857,187004.828125,306.0,False,False,True
574024,1,9426857,376,-24.47771875,288,11343.955078125,547.7473482375979,209787.234375,383.0,False,False,False
574096,3,15817630,366,-142.92058398437493,344,7750.01708984375,520.8948022959183,127619.2265625,245.0,False,False,True
574504,0,15272455,375,-9.212234863281248,181,3150.018798828125,168.4426549692623,10275.001953125,61.0,False,False,True
574648,2,10272982,376,-135.42350781250002,302,8050.0166015625,594.5207354323309,158142.515625,266.0,False,False,True
575044,3,3120792,367,-83.4528125,237,9405.0166015625,600.2644428453947,182480.390625,304.0,False,False,True
575296,2,8818978,377,-8.587569843757898,162,2700.01904296875,164.46143535539215,8387.533203125,51.0,False,False,True
575336,1,15214778,377,-121.98678124999998,328,7300.01708984375,415.43599483944956,90565.046875,218.0,False,False,True
575924,0,9693163,376,-31.077583007812528,355,5450.01806640625,220.5662750699627,29555.880859375,134.0,False,False,True
576268,3,11769586,368,-131.91519140625002,306,8050.0166015625,578.0088110902255,153750.34375,266.0,False,False,True
576616,1,11928080,378,-32.83142187500002,320,11255.015625,563.1989610817942,213452.40625,379.0,False,False,True
576736,2,13874755,378,-31.04194921875001,360,5450.01806640625,222.42774873621323,30250.173828125,136.0,False,False,True
577232,0,9423127,377,-123.26446484374998,327,7300.01708984375,420.7560564793578,91724.8203125,218.0,False,False,True
577468,3,14713689,369,-23.14930615234374,300,5000.01806640625,238.05011470734127,29994.314453125,126.0,False,False,True
577504,1,3415677,379,-114.08856250000002,222,8955.0166015625,597.5042808219179,174471.25,292.0,False,False,True
577876,0,11924443,378,-8.3144897656329,161,2700.01904296875,159.10692401960785,8114.453125,51.0,False,False,True
577904,2,10899899,379,-140.68120312500017,292,8500.0166015625,639.8916628228782,173410.640625,271.0,False,False,True
578360,3,1052303,370,-111.11736718750002,223,8955.0166015625,610.0344071061644,178130.046875,292.0,False,False,True
578676,1,5486456,380,-135.40238671874994,293,8500.0166015625,616.9517513736264,168427.828125,273.0,False,False,True
579096,2,8005299,380,-134.53832812499994,298,8050.0166015625,590.3960878759399,157045.359375,266.0,False,False,True
579152,0,9707083,379,-33.88287500000001,319,11255.015625,567.5871949208444,215115.546875,379.0,False,False,True
579520,3,4315938,371,-26.158312499999994,290,11333.2958984375,561.5708632506528,215081.640625,383.0,False,False,False
580048,1,5218637,381,-144.13688085937494,343,7750.01708984375,529.783486773859,127677.8203125,241.0,False,False,True
580268,2,13845647,381,-136.20529296874994,293,8050.0166015625,596.7017152255639,158722.65625,266.0,False,False,True
580348,0,12516100,380,-20.047228515625,299,5000.01806640625,213.9367869543651,26956.03515625,126.0,False,False,True
580768,1,2453146,382,-9.362674316406254,180,3150.018798828125,167.45242981991527,9879.693359375,59.0,False,False,True
580840,3,12449947,372,-124.69723828125004,330,7300.01708984375,441.8387176238739,98088.1953125,222.0,False,False,True
581520,0,3265015,381,-135.14386328124993,293,8500.0166015625,620.2762133699633,169335.40625,273.0,False,False,True
581668,2,4633046,382,-139.05561328124995,350,7750.01708984375,510.15602587090166,124478.0703125,244.0,False,False,True
582120,3,10941386,373,-32.564390625000016,320,11255.015625,560.8513769788918,212562.671875,379.0,False,False,True
582196,1,5328399,383,-31.849410156250006,357,5450.01806640625,227.16967592592593,30667.90625,135.0,False,False,True
582848,0,13124565,382,-124.645646484375,332,7300.01708984375,440.880859375,96993.7890625,220.0,False,False,True
583008,3,14585523,374,-111.03858593749996,222,8955.0166015625,589.205211900685,172047.921875,292.0,False,False,True
583096,2,10716764,383,-30.80428808593749,357,5450.01806640625,219.4095920138889,29620.294921875,135.0,False,False,True
583520,1,7585539,384,-124.74602734375004,331,7300.01708984375,443.8907305743243,98543.7421875,222.0,False,False,True
584000,0,8829928,383,-23.874890625000006,288,11343.9150390625,547.3893195169712,209650.109375,383.0,False,False,False
584192,3,4558872,375,-132.80290234375005,296,8500.0166015625,612.0415145985402,167699.375,274.0,False,False,True
584412,1,9847598,385,-114.73578906249998,223,8955.0166015625,606.0731485445206,176973.359375,292.0,False,False,True
584448,2,3954396,384,-120.11925390625004,338,7300.01708984375,441.00952576754383,100550.171875,228.0,False,False,True
585200,0,12616539,384,-20.570068359375,300,5000.01806640625,218.12472098214286,27483.71484375,126.0,False,False,True
585304,1,12623326,386,-111.34124218750006,223,8955.0166015625,599.3928189212329,175022.703125,292.0,False,False,True
585596,2,14789803,385,-21.947593750000003,287,11337.7353515625,527.6762402088773,202100.0,383.0,False,False,False
585632,3,2081991,376,-32.03380761718752,360,5450.01806640625,226.80146630130596,30391.396484375,134.0,False,False,True
586280,3,8080569,377,-8.433089375007892,162,2700.01904296875,161.43240655637254,8233.052734375,51.0,False,False,True
586480,0,8786543,385,-31.547250000000016,320,11255.015625,563.4621949208444,213552.171875,379.0,False,False,True
586620,1,8392374,387,-122.43621875000005,329,7300.01708984375,394.9418484669811,83727.671875,212.0,False,False,True
587000,2,6315494,386,-141.44275390625,351,7750.01708984375,527.4661458333334,129756.671875,246.0,False,False,True
587504,3,15283750,378,-131.74409374999996,306,8050.0166015625,578.109962406015,153777.25,266.0,False,False,True
587516,1,7754867,388,-115.97007031249994,224,8955.0166015625,627.5251498287671,183237.34375,292.0,False,False,True
587652,0,5150158,386,-139.14623046875008,293,8050.0166015625,604.3859844924812,160766.671875,266.0,False,False,True
588148,3,12827315,379,-8.387709492195393,161,2700.01904296875,160.54260493259804,8187.6728515625,51.0,False,False,True
588152,2,11530044,387,-25.156312500000013,288,11349.9150390625,549.5439784595301,210475.34375,383.0,False,False,False
588956,1,10493020,389,-30.5373515625,360,5450.01806640625,216.46426072761193,29006.2109375,134.0,False,False,True
589028,0,1501203,387,-138.6742539062501,344,7750.01708984375,512.2612917510121,126528.5390625,247.0,False,False,True
589028,2,11905576,388,-118.86368750000004,219,8955.0166015625,616.6515625,178828.953125,290.0,False,False,True
589304,3,11877404,380,-27.029390624999987,289,11345.2158203125,558.2435949738904,213807.296875,383.0,False,False,False
590016,0,8818951,388,-89.22954687499998,247,9405.0166015625,629.2714460784314,192557.0625,306.0,False,False,True
590140,1,10165623,390,-136.83073828125012,296,8500.0166015625,623.7046076642335,170895.0625,274.0,False,False,True
590248,3,3001364,381,-87.22352343749995,236,9405.0166015625,613.5253267973857,187738.75,306.0,False,False,True
590344,2,6081550,389,-124.21350585937502,329,7300.01708984375,447.6200252242152,99819.265625,223.0,False,False,True
590900,0,16474445,389,-113.00381249999998,221,8955.0166015625,594.1721425513699,173498.265625,292.0,False,False,True
591416,1,1497301,391,-31.909265624999996,319,11255.015625,553.757503298153,209874.09375,379.0,False,False,True
591524,2,2415567,390,-130.1433476562499,295,8500.0166015625,595.9571314102565,162696.296875,273.0,False,False,True
591688,3,8511152,382,-31.837988281250006,360,5450.01806640625,225.78490846548507,30255.177734375,134.0,False,False,True
592272,0,610838,390,-144.74401171875,343,7750.01708984375,521.1132166838843,126109.3984375,242.0,False,False,True
592704,2,4503306,391,-136.02910156249987,295,8500.0166015625,619.1286057692307,169022.109375,273.0,False,False,True
592748,1,963995,392,-122.56340234375001,333,7300.01708984375,433.8039132882883,96304.46875,222.0,False,False,True
592872,3,7971488,383,-130.1631015625,296,8500.0166015625,602.2528872282609,166221.796875,276.0,False,False,True
593392,1,12400246,393,-8.6797094921954,161,2700.01904296875,166.92646484375,8346.3232421875,50.0,False,False,True
593472,0,9590713,391,-21.447807128906245,300,5000.01806640625,225.370125,28171.265625,125.0,False,False,True
593860,2,5195733,392,-25.798296875000005,289,11340.5556640625,568.5059562663185,217737.78125,383.0,False,False,False
594176,3,1938048,384,-123.98822851562504,326,7300.01708984375,407.99748101635515,87311.4609375,214.0,False,False,True
594192,0,7506856,392,-9.367334716796872,180,3150.018798828125,168.74938757944915,9956.2138671875,59.0,False,False,True
594844,1,9376321,394,-31.128249023437498,363,5450.01806640625,221.7578125,29937.3046875,135.0,False,False,True
595016,2,9299426,393,-27.517796875,289,11335.9150390625,556.185990535248,213019.234375,383.0,False,False,False
595348,3,74205,385,-136.56233984375004,293,8500.0166015625,620.5701121794872,169415.640625,273.0,False,False,True
595568,0,117459,393,-146.31022265625003,344,7750.01708984375,527.84921875,126683.8125,240.0,False,False,True
595808,1,9286208,395,-83.66403125000001,241,9405.0166015625,610.2881270226537,188579.03125,309.0,False,False,True
596216,0,9124111,394,-8.4688296093829,162,2700.01904296875,162.13319546568627,8268.79296875,51.0,False,False,True
596392,2,4364194,394,-145.1525234374999,344,7750.01708984375,496.2450313807531,118602.5625,239.0,False,False,True
596524,3,2389280,386,-132.56870703124997,294,8500.0166015625,610.2955586080586,166610.6875,273.0,False,False,True
596760,1,691362,396,-81.37353124999998,238,9405.0166015625,593.7425986842105,180497.75,304.0,False,False,True
597168,3,2016570,387,-8.356869648445397,161,2700.01904296875,160.469677734375,8023.48388671875,50.0,False,False,True
597600,0,12965176,395,-140.239103515625,346,7750.01708984375,515.0379509654472,126699.3359375,246.0,False,False,True
597720,1,5380287,397,-82.17817968749992,240,9405.0166015625,605.3645833333334,187057.65625,309.0,False,False,True
597724,2,15437244,395,-125.36716406250005,333,7300.01708984375,410.5441004672897,87856.4375,214.0,False,False,True
598136,3,3713159,388,-82.57778125,242,9405.0166015625,612.2191571661238,187951.28125,307.0,False,False,True
598908,0,12443235,396,-120.43169140625004,327,7300.01708984375,404.76480074541286,88238.7265625,218.0,False,False,True
598920,1,14280162,398,-21.5222880859375,300,5000.01806640625,225.1929718501984,28374.314453125,126.0,False,False,True
599084,2,12395983,396,-121.6586464843751,340,7300.01708984375,438.1508680555556,98583.9453125,225.0,False,False,True
599436,3,8448421,389,-125.49686523437501,325,7300.01708984375,435.9448153409091,95907.859375,220.0,False,False,True
599628,0,16412792,397,-9.444274658203136,180,3150.018798828125,167.2836169226695,9869.7333984375,59.0,False,False,True
600120,1,14367446,399,-23.46092578124999,300,5000.01806640625,241.52043030753967,30431.57421875,126.0,False,False,True
600364,2,14180525,397,-29.836171875000005,320,11255.015625,554.0370217678101,209980.03125,379.0,False,False,True
600400,3,14869989,390,-84.98859375,241,9405.0166015625,596.8829405737705,182049.296875,305.0,False,False,True
600816,0,8881136,398,-133.0067656249999,297,8500.0166015625,617.6363480839416,169232.359375,274.0,False,False,True
601360,3,1851119,391,-82.71635937499997,240,9405.0166015625,599.392355456026,184013.453125,307.0,False,False,True
601488,1,5199870,400,-122.13164062499997,342,7300.01708984375,440.42520833333333,99095.671875,225.0,False,False,True
601776,0,9900478,399,-88.56477343750004,240,9405.0166015625,625.2492851307189,191326.28125,306.0,False,False,True
601800,2,2935302,398,-30.38409082031248,359,5450.01806640625,216.21218171296297,29188.64453125,135.0,False,False,True
602672,1,5552045,401,-130.01391796875,296,8500.0166015625,606.931838768116,167513.1875,276.0,False,False,True
602788,3,8242275,392,-32.11344726562502,357,5450.01806640625,228.0683302238806,30561.15625,134.0,False,False,True
602940,0,16204005,400,-30.30993750000001,291,11342.0751953125,572.7938152741515,219380.03125,383.0,False,False,False
602996,2,1480213,399,-21.14998730468749,299,5000.01806640625,223.06820436507937,28106.59375,126.0,False,False,True
603896,1,7521092,402,-132.20614453124998,306,8050.0166015625,579.6286419172932,154181.21875,266.0,False,False,True
604160,3,14553803,393,-142.54557421875012,343,7750.01708984375,519.0869260204082,127176.296875,245.0,False,False,True
604380,0,5370171,401,-31.011577148437496,360,5450.01806640625,220.87018229166668,29817.474609375,135.0,False,False,True
604432,2,4291078,400,-31.626817382812487,359,5450.01806640625,223.39555921052633,29711.609375,133.0,False,False,True
605052,1,6272545,403,-141.54992968750005,289,8050.0166015625,617.0505169172932,164135.4375,266.0,False,False,True
605264,0,13398646,402,-112.47400781249996,221,8955.0166015625,599.2473689862543,174380.984375,291.0,False,False,True
605356,3,10085275,394,-21.328947265624997,299,5000.01806640625,224.624046875,28078.005859375,125.0,False,False,True
605584,2,11781126,401,-26.309734374999994,288,11347.5751953125,563.4137157310705,215787.453125,383.0,False,False,False
605988,0,3153982,403,-9.13323559570312,181,3150.018798828125,164.99521484375,9899.712890625,60.0,False,False,True
606232,1,7994997,404,-132.39561718750005,295,8500.0166015625,605.9855196886447,165434.046875,273.0,False,False,True
606636,3,16667781,395,-34.741437499999996,320,11255.015625,572.6875,217048.5625,379.0,False,False,True
606736,2,14414051,402,-25.820984375000005,288,11345.595703125,563.9793162532637,216004.078125,383.0,False,False,False
606880,1,6514226,405,-8.580270039070403,162,2700.01904296875,164.31830193014707,8380.2333984375,51.0,False,False,True
607188,0,6078361,404,-133.34696875,300,8050.0166015625,592.5138693820224,158201.203125,267.0,False,False,True
607524,3,4193016,396,-112.43079687499994,222,8955.0166015625,592.2738655821918,172943.96875,292.0,False,False,True
607688,2,16397362,403,-88.32420312500001,238,9405.0166015625,623.8551603618421,189651.96875,304.0,False,False,True
608156,1,7518254,406,-31.648171874999992,319,11255.015625,548.9865187994723,208065.890625,379.0,False,False,True
608168,3,5462781,397,-8.6010298046954,161,2700.01904296875,164.72535615808823,8400.9931640625,51.0,False,False,True
608468,0,11286399,405,-33.49026562499999,320,11255.015625,562.8449868073878,213318.25,379.0,False,False,True
608844,2,16369547,404,-27.404890625,289,11351.1357421875,559.4134301566579,214255.34375,383.0,False,False,False
609312,1,14368455,407,-25.80410937500001,289,11340.275390625,554.6493554177546,212430.703125,383.0,False,False,False
609368,3,8613524,398,-21.21178710937498,300,5000.01806640625,223.17218501984127,28119.6953125,126.0,False,False,True
609668,0,9728593,406,-20.97860888671875,300,5000.01806640625,220.82234312996033,27823.615234375,126.0,False,False,True
610000,2,12097565,405,-25.873687500000013,289,11342.455078125,551.296181462141,211146.4375,383.0,False,False,False
610628,0,3281407,407,-91.07636718749991,240,9405.0166015625,627.9377553104575,192148.953125,306.0,False,False,True
610684,3,12634418,399,-126.99643359375003,329,7300.01708984375,406.0660342261905,85273.8671875,210.0,False,False,True
610744,1,16030509,408,-32.46023828125,358,5450.01806640625,231.3890625,31237.5234375,135.0,False,False,True
610952,2,10349043,406,-85.96894531250004,238,9405.0166015625,612.4284539473684,186178.25,304.0,False,False,True
611352,0,11065775,408,-9.39655517578125,181,3150.018798828125,168.7561738612288,9956.6142578125,59.0,False,False,True
611388,1,16450009,409,-8.674509296882897,161,2700.01904296875,166.16613051470588,8474.47265625,51.0,False,False,True
611960,3,5710132,400,-30.8709375,319,11255.015625,552.1917576058202,208728.484375,378.0,False,False,True
612384,2,13104359,407,-30.317080078125,358,5450.01806640625,215.18664004197763,28835.009765625,134.0,False,False,True
612544,1,14632689,410,-24.73885937499999,289,11338.67578125,558.7059399477807,213984.375,383.0,False,False,False
612632,0,9696217,409,-31.329671875000017,320,11255.015625,556.7641782407408,210456.859375,378.0,False,False,True
613236,3,3874166,401,-32.051390625000025,319,11255.015625,557.5490187994723,211311.078125,379.0,False,False,True
613280,0,15443697,410,-8.524249531257896,162,2700.01904296875,163.2198606004902,8324.212890625,51.0,False,False,True
613584,2,6890503,408,-20.60228955078125,300,5000.01806640625,217.40536644345238,27393.076171875,126.0,False,False,True
613744,1,783420,411,-20.846767578125,300,5000.01806640625,220.10123697916666,27732.755859375,126.0,False,False,True
614412,3,2090480,402,-132.72115625,294,8500.0166015625,606.9780792124542,165705.015625,273.0,False,False,True
614472,2,15522452,409,-114.5968046875,222,8955.0166015625,605.3959407216495,176170.21875,291.0,False,False,True
614580,0,10107874,411,-126.99395703124998,325,7300.01708984375,446.11764914772726,98145.8828125,220.0,False,False,True
615116,1,2053645,412,-145.9472597656251,343,7750.01708984375,526.6404296875,126393.703125,240.0,False,False,True
615120,2,7364187,410,-8.541069843757896,162,2700.01904296875,163.5496706495098,8341.033203125,51.0,False,False,True
615584,3,4079228,403,-133.1099648437499,293,8500.0166015625,607.5259844322344,165854.59375,273.0,False,False,True
615764,1,3780688,413,-8.441869648445397,162,2700.01904296875,161.60456878063727,8241.8330078125,51.0,False,False,True
615764,2,6471767,411,-8.3900698437579,161,2700.01904296875,161.133671875,8056.68359375,50.0,False,False,True
615776,0,14838576,412,-20.404766601562486,299,5000.01806640625,216.46456473214286,27274.53515625,126.0,False,False,True
616312,3,1840330,404,-8.95769384765625,182,3150.018798828125,162.2378810194672,9896.5107421875,61.0,False,False,True
616740,0,16147155,413,-84.20228906249996,241,9405.0166015625,608.8710553278688,185705.671875,305.0,False,False,True
616936,2,8655036,412,-134.05632031250008,293,8500.0166015625,609.7942994505495,166473.84375,273.0,False,False,True
616964,1,8808495,414,-21.494166503906257,300,5000.01806640625,225.06392609126985,28358.0546875,126.0,False,False,True
617032,3,6373954,405,-9.057793457031252,180,3150.018798828125,163.29835611979166,9797.9013671875,60.0,False,False,True
617580,2,13706856,413,-8.4204897656329,161,2700.01904296875,161.18533624387254,8220.4521484375,51.0,False,False,True
617684,1,6166973,415,-9.213354248046874,180,3150.018798828125,166.21119791666666,9972.671875,60.0,False,False,True
618188,0,1478426,414,-31.261388671874986,362,5450.01806640625,222.4841869212963,30035.365234375,135.0,False,False,True
618220,3,13519026,406,-135.1087265625,297,8050.0166015625,589.7614544172932,156876.546875,266.0,False,False,True
618332,1,11002878,416,-8.422688984382894,162,2700.01904296875,161.22847732843138,8222.65234375,51.0,False,False,True
618752,2,3643892,414,-138.90038671875,293,8050.0166015625,606.405427631579,161303.84375,266.0,False,False,True
619388,0,1221687,415,-20.33568847656251,300,5000.01806640625,214.90646701388889,27078.21484375,126.0,False,False,True
619492,1,13488706,417,-25.666312499999975,290,11346.17578125,562.7451860313316,215531.40625,383.0,False,False,False
619492,3,10258814,407,-28.448765625000004,318,11255.015625,544.1679996701847,206239.671875,379.0,False,False,True
619644,2,8618293,415,-111.35323437499996,223,8955.0166015625,598.8935781786942,174278.03125,291.0,False,False,True
620620,2,530412,416,-89.62696874999999,244,9405.0166015625,632.3112150493421,192222.609375,304.0,False,False,True
620648,1,15778822,418,-24.444484375000002,289,11343.53515625,565.199534921671,216471.421875,383.0,False,False,False
620672,0,8436227,416,-32.95042187499998,321,11255.015625,576.7938161375662,218028.0625,378.0,False,False,True
620768,3,6277959,408,-32.05996875,319,11255.015625,561.1265294312169,212105.828125,378.0,False,False,True
621600,1,15654537,419,-85.12216406249996,238,9405.0166015625,618.8626024590164,188753.09375,305.0,False,False,True
621900,2,1167220,417,-32.26212499999999,320,11255.015625,560.7886296174142,212538.890625,379.0,False,False,True
621920,3,5862564,409,-23.39348437500001,288,11344.5751953125,546.3292672976502,209244.109375,383.0,False,False,False
622056,0,8393152,417,-147.230580078125,346,7750.01708984375,533.4119641012396,129085.6953125,242.0,False,False,True
622248,1,14045715,420,-8.360789570320396,162,2700.01904296875,160.01475375306373,8160.75244140625,51.0,False,False,True
622896,1,12453447,421,-8.565929218757896,162,2700.01904296875,164.037109375,8365.892578125,51.0,False,False,True
623088,2,2233511,418,-133.05534375000002,297,8050.0166015625,586.9405430711611,156713.125,267.0,False,False,True
623200,3,5080004,410,-32.314765625,320,11255.015625,555.932953042328,210142.65625,378.0,False,False,True
623476,0,9316004,418,-138.29466601562507,355,7750.01708984375,506.6249679815574,123616.4921875,244.0,False,False,True
623844,1,2164715,422,-84.81417187499997,237,9405.0166015625,609.4597336065574,185885.21875,305.0,False,False,True
624288,2,6787277,419,-21.364847656249992,300,5000.01806640625,224.19979228670636,28249.173828125,126.0,False,False,True
624388,3,12695372,411,-130.71917578124993,297,8500.0166015625,612.7804574275362,169127.40625,276.0,False,False,True
624752,0,12486443,419,-30.647281249999992,319,11255.015625,545.542328042328,206215.0,378.0,False,False,True
625256,2,183297,420,-84.79834374999997,242,9405.0166015625,611.6995506535948,187180.0625,306.0,False,False,True
625288,1,7736609,423,-31.555200195312505,361,5450.01806640625,225.0818287037037,30386.046875,135.0,False,False,True
625540,3,2586580,412,-24.03000000000002,288,11357.3359375,544.5409595300262,208559.1875,383.0,False,False,False
625716,0,5297365,420,-84.66702343749998,241,9405.0166015625,613.7400060876623,189031.921875,308.0,False,False,True
626148,2,7810219,421,-113.27611718749998,223,8955.0166015625,599.9742427474403,175792.453125,293.0,False,False,True
626564,1,7845883,424,-31.111062500000013,319,11255.015625,555.329856530343,210470.015625,379.0,False,False,True
626796,2,5490903,422,-8.371810078132897,162,2700.01904296875,160.768486328125,8038.42431640625,50.0,False,False,True
626908,0,2981599,421,-133.81305859375001,298,8050.0166015625,586.9180568609023,156120.203125,266.0,False,False,True
626916,3,10247933,413,-138.0289394531249,344,7750.01708984375,508.8468496963563,125685.171875,247.0,False,False,True
627280,1,13951821,425,-9.110794677734374,179,3150.018798828125,165.02086588541667,9901.251953125,60.0,False,False,True
627564,3,10922107,414,-8.399868671882894,162,2700.01904296875,160.78102022058823,8199.83203125,51.0,False,False,True
628076,2,5738006,423,-33.05690624999999,320,11255.015625,574.7489281002638,217829.84375,379.0,False,False,True
628192,0,11413621,422,-32.69334374999999,321,11255.015625,570.4682965039577,216207.484375,379.0,False,False,True
628656,1,3508421,426,-140.46985937500003,344,7750.01708984375,527.662621670082,128749.6796875,244.0,False,False,True
628888,3,3916763,415,-122.47224218749996,331,7300.01708984375,437.79659598214283,98066.4375,224.0,False,False,True
628968,2,10575138,424,-111.59034374999993,223,8955.0166015625,593.570151969178,173322.484375,292.0,False,False,True
629476,0,6516798,423,-35.114390625,321,11255.015625,582.1778941292876,220645.421875,379.0,False,False,True
629544,1,2499671,427,-115.6447421875,222,8955.0166015625,608.7832974137931,176547.15625,290.0,False,False,True
629780,3,7882330,416,-114.02274218750003,223,8955.0166015625,611.7136490549829,178008.671875,291.0,False,False,True
630192,2,13198198,425,-132.8797187500001,306,8050.0166015625,581.5573895676691,154694.265625,266.0,False,False,True
630896,0,15598830,424,-139.60522265624996,355,7750.01708984375,501.6497665975104,120897.59375,241.0,False,False,True
630924,1,2436506,428,-135.88061328124996,345,7750.01708984375,511.12123493975906,127269.1875,249.0,False,False,True
631124,3,15955239,417,-120.71309765625006,336,7300.01708984375,436.02469308035717,97669.53125,224.0,False,False,True
631144,2,1104185,426,-86.77553906250004,238,9405.0166015625,609.228381147541,185814.65625,305.0,False,False,True
631848,0,1064582,425,-80.15439062500005,238,9405.0166015625,592.5667243485342,181917.984375,307.0,False,False,True
632092,2,787114,427,-79.41698437499998,237,9405.0166015625,598.2945337947883,183676.421875,307.0,False,False,True
632356,1,12801213,429,-30.944809570312504,358,5450.01806640625,220.88344907407406,29819.265625,135.0,False,False,True
632400,3,5640483,418,-29.565796874999982,319,11255.015625,552.8173776455027,208964.96875,378.0,False,False,True
632988,2,12704993,428,-107.41981249999995,224,8955.0166015625,591.7612521331058,173386.046875,293.0,False,False,True
633048,0,11901183,426,-20.147907714843747,300,5000.01806640625,214.1117156498016,26978.076171875,126.0,False,False,True
633544,1,4711143,430,-134.074890625,297,8050.0166015625,591.9273174157304,158044.59375,267.0,False,False,True
633840,3,7991081,419,-30.571722656250028,360,5450.01806640625,217.5148582175926,29364.505859375,135.0,False,False,True
634180,2,1961106,429,-135.61950781250007,298,8050.0166015625,592.7041235902255,157659.296875,266.0,False,False,True
634268,1,10393121,431,-9.036953857421874,181,3150.018798828125,165.04034323770492,10067.4609375,61.0,False,False,True
634500,0,12181001,427,-29.967861328125,363,5450.01806640625,213.2528790509259,28789.138671875,135.0,False,False,True
635040,3,4548694,420,-20.27928808593751,300,5000.01806640625,215.90059213789684,27203.474609375,126.0,False,False,True
635380,2,8037881,430,-22.20606640625002,300,5000.01806640625,230.11676897321428,28994.712890625,126.0,False,False,True
635448,1,9301938,432,-127.70842187499991,295,8500.0166015625,584.8138068181818,160823.796875,275.0,False,False,True
635452,0,4554376,428,-81.27028125000002,238,9405.0166015625,600.02445874183,183607.484375,306.0,False,False,True
636028,2,1651186,431,-8.410649921882897,162,2700.01904296875,160.99241727941177,8210.61328125,51.0,False,False,True
636196,3,2340544,421,-24.42868749999999,289,11344.2958984375,556.8891971279373,213288.5625,383.0,False,False,False
636632,1,12012837,433,-131.89658984374995,296,8500.0166015625,603.4275205291971,165339.140625,274.0,False,False,True
636644,0,1481623,429,-132.40326953125006,298,8500.0166015625,617.830615942029,170521.25,276.0,False,False,True
637184,2,1747452,432,-27.11759375,289,11344.595703125,564.527782310705,216214.140625,383.0,False,False,False
637428,3,9308357,422,-134.15579687500002,308,8050.0166015625,559.3425526819923,145988.40625,261.0,False,False,True
637844,1,2473154,434,-130.80219531250003,303,8050.0166015625,573.9975916353384,152683.359375,266.0,False,False,True
